Date;energie;Code;T°c LIVE;<T°c >;T°c min;T°c Max;C %;Inc;Time
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;09:12:44
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;09:22:00
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;09:37:01
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;09:43:29
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;09:45:37
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;10:00:51
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;10:04:55
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;10:06:20
7/21/2020;Temperature;CTCA;0;0;0;0;57.41;695;10:41:08
7/21/2020;Temperature;CTCA;0;0;0;0;89.89;321;10:41:28
7/21/2020;Temperature;CTCA;0;0;0;0;94.55;186;10:41:45
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;11:01:47
7/21/2020;Temperature;CTCA;0;0;0;0;53.74;691;11:03:08
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;11:04:25
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;11:05:53
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;11:07:08
7/21/2020;Temperature;CTCA;0;0;0;0;100;0;13:29:14
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;13:30:08
7/21/2020;Temperature;CTCA;0;0;0;0;100;0;14:20:10
7/21/2020;Temperature;CTCA;0;0;0;0;52.02;691;14:20:37
7/21/2020;Temperature;CTCA;0;0;0;0;96.81;290;14:20:48
7/21/2020;Temperature;CTCA;0;0;0;0;96.81;96.81;14:20:51
7/21/2020;Temperature;CTCA;0;0;0;0;100;0;14:21:45
7/21/2020;Temperature;CTCA;0;0;0;0;100;100;14:21:53
7/21/2020;Temperature;CTCA;0;0;0;0;93.87;319;14:22:03
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;14:23:59
7/21/2020;Temperature;CTCA;0;0;0;0;96.51;290;14:24:08
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;14:25:00
7/21/2020;Temperature;CTCA;0;0;0;0;82.23;298;14:26:33
7/21/2020;Temperature;CTCA;0;0;0;0;92.59;21;14:28:06
7/21/2020;Temperature;CTCA;0;0;0;0;65.81;552;15:00:29
7/21/2020;Temperature;CTCA;0;0;0;0;76.84;691;15:00:59
7/21/2020;Temperature;CTCA;0;0;0;0;76.84;76.84;15:01:02
7/21/2020;Temperature;CTCA;0;0;0;0;95.34;293;15:01:10
7/21/2020;Temperature;CTCA;0;0;0;0;95.34;95.34;15:01:11
7/21/2020;Temperature;CTCA;0;0;0;0;95.34;95.34;15:01:12
7/21/2020;Temperature;CTCA;0;0;0;0;60.72;641;15:03:58
7/21/2020;Temperature;CTCA;0;0;0;0;57.66;691;15:09:35
7/21/2020;Temperature;CTCA;0;0;0;0;53.74;691;15:10:37
7/21/2020;Temperature;CTCA;0;0;0;0;100;0;15:11:46
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;09:59:46
7/22/2020;Temperature;CTCA;0;0;0;0;100;5;10:01:44
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;11:07:13
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;11:34:00
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;11:49:02
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;12:28:42
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;12:43:44
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;12:58:48
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;13:39:57
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;13:55:03
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:03:10
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:12:02
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:12:29
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:14:58
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:16:20
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:16:24
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:31:21
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:41:10
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;14:49:46
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:04:47
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:16:43
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:17:57
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:20:23
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:21:11
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:36:12
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;15:51:12
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;16:06:13
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;16:21:14
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;16:36:14
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;16:51:15
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;17:06:15
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;17:21:16
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;17:36:17
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;17:51:17
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;18:06:18
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;18:21:19
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;18:36:19
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;18:51:20
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;19:06:20
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;19:21:21
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;19:36:22
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;19:51:22
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;20:06:23
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;20:21:24
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;20:36:24
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;20:51:25
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;21:06:26
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;21:21:26
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;21:36:27
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;21:51:28
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;22:06:28
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;22:21:29
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;22:36:29
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;22:51:30
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;23:06:31
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;23:21:31
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;23:36:32
7/22/2020;Temperature;CTCA;0;0;0;0;100;0;23:51:33
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;00:06:33
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;00:21:34
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;00:36:35
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;00:51:35
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;01:06:36
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;01:21:36
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;01:36:37
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;01:51:38
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;02:06:38
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;02:21:39
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;02:36:40
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;02:51:40
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;03:06:41
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;03:21:42
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;03:36:42
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;03:51:43
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;04:06:43
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;04:21:44
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;04:36:45
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;04:51:45
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;05:06:46
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;05:21:47
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;05:36:47
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;05:51:48
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;06:06:49
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;06:21:49
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;06:36:50
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;06:51:50
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;07:06:51
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;07:21:52
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;07:36:52
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;07:51:53
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;08:06:54
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;08:21:54
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;08:36:55
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;08:37:56
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;08:48:14
7/23/2020;Temperature;CTCA;0;0;0;0;95.96;66;09:03:15
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;09:18:17
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;09:33:19
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;09:45:53
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;09:50:59
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;11:36:53
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;11:40:43
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;11:50:27
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;12:05:28
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;12:20:29
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;12:35:30
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;12:50:31
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;13:05:33
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;13:20:34
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;13:35:35
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;13:50:36
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;14:05:37
7/23/2020;Temperature;CTCA;0;0;0;0;93.75;102;14:10:10
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;14:20:39
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;14:35:40
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;14:50:41
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;15:05:42
7/23/2020;Temperature;CTCA;0;0;0;0;100;0;15:20:44
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;09:14:46
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;09:29:47
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;09:44:49
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;09:59:51
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;10:14:53
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;10:41:17
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;10:45:59
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;11:01:00
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;11:16:01
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;11:31:03
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;11:41:18
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;11:48:58
7/24/2020;Temperature;CTCA;0;0;0;0;100;0;12:11:30
7/27/2020;Temperature;CTCA;0;0;0;0;100;0;08:28:01
7/27/2020;Temperature;CTCA;0;0;0;0;100;0;08:43:02
7/27/2020;Temperature;CTCA;0;0;0;0;100;10;08:52:01
7/27/2020;Temperature;CTCA;0;0;0;0;100;10;08:54:28
7/27/2020;Temperature;CTCA;0;0;0;0;100;10;08:55:09
7/27/2020;Temperature;CTCA;0;0;0;0;100;10;08:55:33
7/27/2020;Temperature;CTCA;0;0;0;0;35.71;54;09:10:34
7/27/2020;Temperature;CTCA;0;0;0;0;35.71;54;09:25:35
7/27/2020;Temperature;CTCA;0;0;0;0;35.71;54;09:40:35
7/27/2020;Temperature;CTCA;0;0;0;0;35.71;54;09:55:36
7/27/2020;Temperature;CTCA;0;0;0;0;41.67;98;10:10:36
7/27/2020;Temperature;CTCA;0;0;0;0;41.67;98;10:25:37
7/27/2020;Temperature;CTCA;0;0;0;0;41.67;98;10:30:31
7/27/2020;Temperature;CTCA;0;0;0;0;41.67;98;10:35:02
7/27/2020;Temperature;CTCA;0;0;0;0;100;0;11:00:32
7/27/2020;Temperature;CTCA;0;0;0;0;80.56;49;11:15:32
7/27/2020;Temperature;CTCA;0;0;0;0;80.56;49;11:30:33
7/27/2020;Temperature;CTCA;0;0;0;0;80.56;49;11:45:33
7/27/2020;Temperature;CTCA;0;0;0;0;80.56;49;12:00:34
7/27/2020;Temperature;CTCA;0;0;0;0;73.81;88;12:15:35
7/27/2020;Temperature;CTCA;0;0;0;0;73.81;88;12:30:35
7/27/2020;Temperature;CTCA;0;0;0;0;73.81;88;12:45:36
7/27/2020;Temperature;CTCA;0;0;0;0;73.81;88;13:00:37
7/27/2020;Temperature;CTCA;0;0;0;0;69.29;129;13:15:37
7/27/2020;Temperature;CTCA;0;0;0;0;69.29;129;13:30:38
7/27/2020;Temperature;CTCA;0;0;0;0;69.29;129;13:36:12
7/27/2020;Temperature;CTCA;0;0;0;0;68.63;133;13:51:13
7/27/2020;Temperature;CTCA;0;0;0;0;67.27;144;14:06:13
7/27/2020;Temperature;CTCA;0;0;0;0;65.25;163;14:21:14
7/27/2020;Temperature;CTCA;0;0;0;0;64.12;174;14:36:14
7/27/2020;Temperature;CTCA;0;0;0;0;62.45;193;14:51:15
7/27/2020;Temperature;CTCA;0;0;0;0;61.51;204;15:06:15
7/27/2020;Temperature;CTCA;0;0;0;0;60.85;213;15:21:16
7/28/2020;Temperature;CTCA;0;0;0;0;60.85;213;08:09:49
7/28/2020;Temperature;CTCA;0;0;0;0;60.85;213;08:24:50
7/28/2020;Temperature;CTCA;0;0;0;0;60.73;225;08:39:50
7/28/2020;Temperature;CTCA;0;0;0;0;60.78;231;08:54:51
7/28/2020;Temperature;CTCA;0;0;0;0;59.87;248;09:09:51
7/28/2020;Temperature;CTCA;0;0;0;0;58.52;263;09:24:52
7/28/2020;Temperature;CTCA;0;0;0;0;57.77;280;09:39:52
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;09:54:53
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;11:41:23
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;11:56:24
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;12:11:24
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;12:26:25
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;12:41:25
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;12:56:26
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;13:11:26
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;13:26:27
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;13:41:27
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;13:56:28
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;14:11:29
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;14:26:29
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;14:41:30
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;14:56:30
7/28/2020;Temperature;CTCA;0;0;0;0;57;292;15:11:31
7/29/2020;Temperature;CTCA;0;0;0;0;57;292;08:01:26
7/29/2020;Temperature;CTCA;0;0;0;0;57;292;08:16:27
7/29/2020;Temperature;CTCA;0;0;0;0;57.2;297;08:27:52
7/29/2020;Temperature;CTCA;0;0;0;0;56.29;316;08:42:53
7/29/2020;Temperature;CTCA;0;0;0;0;56.22;317;08:45:07
7/29/2020;Temperature;CTCA;0;0;0;0;85.1;139;11:03:55
7/29/2020;Temperature;CTCA;0;0;0;0;84.19;154;11:18:56
7/29/2020;Temperature;CTCA;0;0;0;0;82.72;169;11:33:56
7/29/2020;Temperature;CTCA;0;0;0;0;81.25;189;11:48:57
7/29/2020;Temperature;CTCA;0;0;0;0;80.55;200;12:03:57
7/29/2020;Temperature;CTCA;0;0;0;0;79.2;219;12:18:58
7/29/2020;Temperature;CTCA;0;0;0;0;79.13;220;12:28:33
7/29/2020;Temperature;CTCA;0;0;0;0;78.56;229;12:30:32
7/29/2020;Temperature;CTCA;0;0;0;0;78.48;230;12:38:54
7/29/2020;Temperature;CTCA;0;0;0;0;77.34;249;12:53:55
7/29/2020;Temperature;CTCA;0;0;0;0;77.29;257;13:01:16
7/29/2020;Temperature;CTCA;0;0;0;0;75.96;276;13:16:17
7/29/2020;Temperature;CTCA;0;0;0;0;75.32;292;13:31:17
7/29/2020;Temperature;CTCA;0;0;0;0;74.77;304;13:46:18
7/29/2020;Temperature;CTCA;0;0;0;0;73.87;324;14:01:18
7/29/2020;Temperature;CTCA;0;0;0;0;72.98;341;14:16:19
7/29/2020;Temperature;CTCA;0;0;0;0;72.17;361;14:31:19
7/29/2020;Temperature;CTCA;0;0;0;0;71.87;371;14:46:20
7/29/2020;Temperature;CTCA;0;0;0;0;70.97;393;15:01:20
7/29/2020;Temperature;CTCA;0;0;0;0;70.55;405;15:13:54
7/29/2020;Temperature;CTCA;0;0;0;0;70.57;405;15:16:30
7/29/2020;Temperature;CTCA;0;0;0;0;70.06;418;15:19:55
7/29/2020;Temperature;CTCA;0;0;0;0;69.81;426;15:31:06
7/29/2020;Temperature;CTCA;0;0;0;0;69.61;431;15:34:52
7/29/2020;Temperature;CTCA;0;0;0;0;69.61;431;15:36:02
7/29/2020;Temperature;CTCA;0;0;0;0;69.61;431;15:37:30
7/29/2020;Temperature;CTCA;0;0;0;0;69.61;431;15:37:56
7/30/2020;Temperature;CTCA;0;0;0;0;69.61;431;08:06:59
7/30/2020;Temperature;CTCA;0;0;0;0;69.34;439;08:22:00
7/30/2020;Temperature;CTCA;0;0;0;0;69.34;439;08:37:01
7/30/2020;Temperature;CTCA;0;0;0;0;69.34;439;08:45:04
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;09:22:41
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;09:24:04
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;09:47:32
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;09:49:38
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;10:34:09
7/30/2020;Temperature;CTCA;0;0;0;0;100;0;11:32:40
8/3/2020;Temperature;CTCA;0;0;0;0;100;0;08:03:41
8/3/2020;Temperature;CTCA;0;0;0;0;99.38;9;08:18:43
8/3/2020;Temperature;CTCA;0;0;0;0;99.31;10;08:32:36
8/3/2020;Temperature;CTCA;0;0;0;0;99.11;13;08:44:05
8/3/2020;Temperature;CTCA;0;0;0;0;99.11;13;08:47:39
8/3/2020;Temperature;CTCA;0;0;0;0;98.91;16;08:49:19
8/3/2020;Temperature;CTCA;0;0;0;0;98.91;16;08:58:22
8/3/2020;Temperature;CTCA;0;0;0;0;98.91;16;08:58:46
8/3/2020;Temperature;CTCA;0;0;0;0;98.91;16;08:59:15
8/3/2020;Temperature;CTCA;0;0;0;0;98.91;16;09:00:46
8/3/2020;Temperature;CTCA;0;0;0;0;97.98;30;09:02:10
8/3/2020;Temperature;CTCA;0;0;0;0;94.63;84;10:02:14
8/3/2020;Temperature;CTCA;0;0;0;0;91.93;132;11:02:15
8/3/2020;Temperature;CTCA;0;0;0;0;91.45;141;11:09:47
8/3/2020;Temperature;CTCA;0;0;0;0;91.45;141;11:15:12
8/3/2020;Temperature;CTCA;0;0;0;0;91.14;150;11:20:35
8/3/2020;Temperature;CTCA;0;0;0;0;90.52;159;11:34:54
8/3/2020;Temperature;CTCA;0;0;0;0;90.52;159;11:35:19
8/3/2020;Temperature;CTCA;0;0;0;0;89.77;174;11:50:20
8/3/2020;Temperature;CTCA;0;0;0;0;89.32;183;12:05:21
8/3/2020;Temperature;CTCA;0;0;0;0;88.59;198;12:20:21
8/3/2020;Temperature;CTCA;0;0;0;0;88.17;207;12:35:22
8/3/2020;Temperature;CTCA;0;0;0;0;87.47;222;12:50:22
8/3/2020;Temperature;CTCA;0;0;0;0;87.07;231;13:05:23
8/3/2020;Temperature;CTCA;0;0;0;0;87.07;231;13:13:19
8/3/2020;Temperature;CTCA;0;0;0;0;86.94;234;13:28:19
8/3/2020;Temperature;CTCA;0;0;0;0;86.82;237;13:41:53
