R14;marouene test 22222;18;Ad Hoc;*;*;*;*;*;*;*;;Layout_Tabular_Portrait;Portrait;;CH F COMMERCIALE HUMIDITE ;T - A;*;*;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Administrateur
DR82;Lectures pt mesure Tc - LPC C 18;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D422&T°c  negativre&#;CTC4L;PHY_C2;Layout_Chart_Report;Paysage;Chart_17_CTC4L_V150;*;*;*;17_-_-_-_CTC4L;Lectures pt mesure Temperature - LPC C 18;Developpeur
DR83;Lectures pt mesure Tc - LPC C 15;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D423&T°c  negativre&#;CTC4M;PHY_C3;Layout_Chart_Report;Paysage;Chart_17_CTC4M_V150;*;*;*;17_-_-_-_CTC4M;Lectures pt mesure Temperature - LPC C 15;Developpeur
DR84;Lectures pt mesure Tc - LPC C 16;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D424&T°c  negativre&#;CTC4N;PHY_C4;Layout_Chart_Report;Paysage;Chart_17_CTC4N_V150;*;*;*;17_-_-_-_CTC4N;Lectures pt mesure Temperature - LPC C 16;Developpeur
DR85;Lectures pt mesure Tc - LPC C 19;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D425&T°c  negativre&#;CTC4O;PHY_C5;Layout_Chart_Report;Paysage;Chart_17_CTC4O_V150;*;*;*;17_-_-_-_CTC4O;Lectures pt mesure Temperature - LPC C 19;Developpeur
DR86;Lectures pt mesure Tc - LPC C 17;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D426&T°c  negativre&#;CTC4P;PHY_C6;Layout_Chart_Report;Paysage;Chart_17_CTC4P_V150;*;*;*;17_-_-_-_CTC4P;Lectures pt mesure Temperature - LPC C 17;Developpeur
DR87;Lectures pt mesure Tc - LSF C 06;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D51&T°c  negativre&#;CTC5A;FERMO_R1;Layout_Chart_Report;Paysage;Chart_17_CTC5A_V150;*;*;*;17_-_-_-_CTC5A;Lectures pt mesure Temperature - LSF C 06;Developpeur
DR88;Lectures pt mesure Tc - LCF C 01;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D52&T°c  negativre&#;CTC5B;FERMO_R2;Layout_Chart_Report;Paysage;Chart_17_CTC5B_V150;*;*;*;17_-_-_-_CTC5B;Lectures pt mesure Temperature - LCF C 01;Developpeur
DR89;Lectures pt mesure Tc - LCF C 03;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D53&T°c  negativre&#;CTC5C;FERMO_R3;Layout_Chart_Report;Paysage;Chart_17_CTC5C_V150;*;*;*;17_-_-_-_CTC5C;Lectures pt mesure Temperature - LCF C 03;Developpeur
DR90;Lectures pt mesure Tc - LCF C 11;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D54&T°c  negativre&#;CTC5D;FERMO_R4;Layout_Chart_Report;Paysage;Chart_17_CTC5D_V150;*;*;*;17_-_-_-_CTC5D;Lectures pt mesure Temperature - LCF C 11;Developpeur
DR91;Lectures pt mesure Tc - LCF C 10;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D55&T°c  negativre&#;CTC5E;FERMO_R5;Layout_Chart_Report;Paysage;Chart_17_CTC5E_V150;*;*;*;17_-_-_-_CTC5E;Lectures pt mesure Temperature - LCF C 10;Developpeur
DR92;Lectures pt mesure Tc - LCF C 04;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D56&T°c  negativre&#;CTC5F;FERMO_R6;Layout_Chart_Report;Paysage;Chart_17_CTC5F_V150;*;*;*;17_-_-_-_CTC5F;Lectures pt mesure Temperature - LCF C 04;Developpeur
DR93;Lectures pt mesure Tc - LCF C 09;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D57&T°c  negativre&#;CTC5G;FERMO_C1;Layout_Chart_Report;Paysage;Chart_17_CTC5G_V150;*;*;*;17_-_-_-_CTC5G;Lectures pt mesure Temperature - LCF C 09;Developpeur
DR94;Lectures pt mesure Tc - LCF C 08;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D58&T°c  negativre&#;CTC5H;FERMO_C2;Layout_Chart_Report;Paysage;Chart_17_CTC5H_V150;*;*;*;17_-_-_-_CTC5H;Lectures pt mesure Temperature - LCF C 08;Developpeur
DR95;Lectures pt mesure Tc - Matiere Premiere P1;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D65&#;D6&T°c  negativre&#;CTC6;Matiere_Premiere_P1;Layout_Chart_Report;Paysage;Chart_17_CTC6_V150;*;*;*;17_-_-_-_CTC6;Lectures pt mesure Temperature - Matiere Premiere P1;Developpeur
DR96;Lectures pt mesure Tc - CH CHAUD LABO;17;Lectures point de mesure;Temperature;Temperature;-;-;3&D66&#;D7&T°c  chaude&#;CTC7;CH_CHAUD_LABO;Layout_Chart_Report;Paysage;Chart_17_CTC7_V150;*;*;*;17_-_-_-_CTC7;Lectures pt mesure Temperature - CH CHAUD LABO;Developpeur
DR97;Lectures pt mesure HR - Process Pasto;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D21&T°c  positive&#;CHC1A;Process_Pasto;Layout_Chart_Report;Paysage;Chart_17_CHC1A_V150;*;*;*;17_-_-_-_CHC1A;Lectures pt mesure Humidite - Process Pasto;Developpeur
DR98;Lectures pt mesure HR - Process Sterilo;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D22&T°c  positive&#;CHC1B;Process_Sterilo;Layout_Chart_Report;Paysage;Chart_17_CHC1B_V150;*;*;*;17_-_-_-_CHC1B;Lectures pt mesure Humidite - Process Sterilo;Developpeur
DR99;Lectures pt mesure HR - Cond UHT1 P1;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D23&T°c  positive&#;CHC1C;Cond_UHT1_P1;Layout_Chart_Report;Paysage;Chart_17_CHC1C_V150;*;*;*;17_-_-_-_CHC1C;Lectures pt mesure Humidite - Cond UHT1 P1;Developpeur
DR100;Lectures pt mesure HR - Cond UHT1 P2;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D24&T°c  positive&#;CHC1D;Cond_UHT1_P2;Layout_Chart_Report;Paysage;Chart_17_CHC1D_V150;*;*;*;17_-_-_-_CHC1D;Lectures pt mesure Humidite - Cond UHT1 P2;Developpeur
DR101;Lectures pt mesure HR - Process Lait Fermente;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D25&T°c  positive&#;CHC1E;Process_Lait_Fermente;Layout_Chart_Report;Paysage;Chart_17_CHC1E_V150;*;*;*;17_-_-_-_CHC1E;Lectures pt mesure Humidite - Process Lait Fermente;Developpeur
DR102;Lectures pt mesure HR - Galdi A;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D261&T°c  positive&#;CHC11;Galdi_A;Layout_Chart_Report;Paysage;Chart_17_CHC11_V150;*;*;*;17_-_-_-_CHC11;Lectures pt mesure Humidite - Galdi A;Developpeur
DR103;Lectures pt mesure HR - Galdi B;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D262&T°c  positive&#;CHC12;Galdi_B;Layout_Chart_Report;Paysage;Chart_17_CHC12_V150;*;*;*;17_-_-_-_CHC12;Lectures pt mesure Humidite - Galdi B;Developpeur
DR104;Lectures pt mesure HR - BER Process;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D271&T°c  positive&#;CHC13;BER_Process;Layout_Chart_Report;Paysage;Chart_17_CHC13_V150;*;*;*;17_-_-_-_CHC13;Lectures pt mesure Humidite - BER Process;Developpeur
DR105;Lectures pt mesure HR - BER Cond;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D272&T°c  positive&#;CHC14;BER_Cond;Layout_Chart_Report;Paysage;Chart_17_CHC14_V150;*;*;*;17_-_-_-_CHC14;Lectures pt mesure Humidite - BER Cond;Developpeur
DR106;Lectures pt mesure HR - CH Chaud P1;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D28&T°c  positive&#;CHC1H;CH_Chaud_P1;Layout_Chart_Report;Paysage;Chart_17_CHC1H_V150;*;*;*;17_-_-_-_CHC1H;Lectures pt mesure Humidite - CH Chaud P1;Developpeur
DR107;Lectures pt mesure HR - CH Froid P1;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D2A&T°c  positive&#;CHC1I;CH_Froid_P1;Layout_Chart_Report;Paysage;Chart_17_CHC1I_V150;*;*;*;17_-_-_-_CHC1I;Lectures pt mesure Humidite - CH Froid P1;Developpeur
DR108;Lectures pt mesure HR - CH Froid P2;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D2B&T°c  positive&#;CHC1J;CH_Froid_P2;Layout_Chart_Report;Paysage;Chart_17_CHC1J_V150;*;*;*;17_-_-_-_CHC1J;Lectures pt mesure Humidite - CH Froid P2;Developpeur
DR109;Lectures pt mesure HR - CH1 F Commerciale P1;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D31&T°c  positive&#;CHC21;CH1_F_Commerciale_P1;Layout_Chart_Report;Paysage;Chart_17_CHC21_V150;*;*;*;17_-_-_-_CHC21;Lectures pt mesure Humidite - CH1 F Commerciale P1;Developpeur
DR110;Lectures pt mesure HR - CH2 F Commerciale P2;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D64&#;D32&T°c  positive&#;CHC22;CH2_F_Commerciale_P2;Layout_Chart_Report;Paysage;Chart_17_CHC22_V150;*;*;*;17_-_-_-_CHC22;Lectures pt mesure Humidite - CH2 F Commerciale P2;Developpeur
DR111;Lectures pt mesure HR - Matiere Premiere P1;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D65&#;D6&T°c  negativre&#;CHC3;Matiere_Premiere_P1;Layout_Chart_Report;Paysage;Chart_17_CHC3_V150;*;*;*;17_-_-_-_CHC3;Lectures pt mesure Humidite - Matiere Premiere P1;Developpeur
DR112;Lectures pt mesure HR - CH CHAUD LABO;17;Lectures point de mesure;Humidite;Humidite;-;-;3&D66&#;D7&T°c  chaude&#;CHC5;CH_CHAUD_LABO;Layout_Chart_Report;Paysage;Chart_17_CHC5_V150;*;*;*;17_-_-_-_CHC5;Lectures pt mesure Humidite - CH CHAUD LABO;Developpeur
DR113;Synoptique T_RH CLC;11;Synoptique temperature humidite;-;-;-;-;#&#&D1;#&#&CLC;CTCA;CLC;Layout_Chart_Report;Paysage;Chart_11_#&#&D1_V150;*;*;*;11_-_#&#&D1_-_-;Synoptique T_RH CLC;Developpeur
DR114;Synoptique T_RH Production;11;Synoptique temperature humidite;-;-;-;-;#&#&D2;#&#&Production;CTC2;Production;Layout_Chart_Report;Paysage;Chart_11_#&#&D2_V150;*;*;*;11_-_#&#&D2_-_-;Synoptique T_RH Production;Developpeur
DR115;Synoptique T_RH Labobratoire;11;Synoptique temperature humidite;-;-;-;-;#&#&D4;#&#&Laboratoire;CTC4;Laboratoire;Layout_Chart_Report;Paysage;Chart_11_#&#&D4_V150;*;*;*;11_-_#&#&D4_-_-;Synoptique T_RH Labobratoire;Developpeur
DR116;Synoptique T_RH Salle De Fermentation;11;Synoptique temperature humidite;-;-;-;-;#&#&D5;#&#&Salle_De_Fermentation;CTC5;Salle_De_Fermentation;Layout_Chart_Report;Paysage;Chart_11_#&#&D5_V150;*;*;*;11_-_#&#&D5_-_-;Synoptique T_RH Salle De Fermentation;Developpeur
DR117;Suivi conformite Tc Annuel CLC;14;Suivi conformite;Temperature;Temperature;A;Annuel;#&#&D1;#&#&CLC;CTCA;CLC;Layout_Chart_Report;Paysage;Chart_14_Temperature_A_CTCA_V150;*;*;*;14_Temperature_-_A_CTCA;Suivi conformite Annuel CLC;Developpeur
DR118;Suivi conformite Tc Annuel Production;14;Suivi conformite;Temperature;Temperature;A;Annuel;#&#&D2;#&#&Production;CTC2;Production;Layout_Chart_Report;Paysage;Chart_14_Temperature_A_CTC2_V150;*;*;*;14_Temperature_-_A_CTC2;Suivi conformite Annuel Production;Developpeur
DR119;AD-Hoc;18;AD-Hoc;-;-;-;-;#&#&D1;#&#&CLC;CTCA;CLC;Layout_Tabular_Portrait;Portrait;*;*;*;*;18_-_-_-_-;Tableau AD-HOC CLC;Developpeur
DR120;PE_Temperature_Journalier_Production_V150;14;Suivi conformite;Temperature;Temperature;J;Journalier;#&#&D2;#&#&Production;CTC2;Production;Layout_Chart_Report;Paysage;Chart_14_Temperature_J_CTC2_V150;*;*;*;14_Temperature_-_J_CTC2;Suivi conformite_#&#&Production_Temperature_Journalier_Production;Developpeur
