Channel Id;ChannelDevice Id;CompteurCode;Gateway Id;Master;COMsType;Port;Compteur Name;Gateway Name;Post code;Emplacement
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5000;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5001;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5002;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5003;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5004;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5005;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5006;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5007;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5008;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5009;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;80:5010;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;*;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;*;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;*;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
1;1;;R5;;R;*;;Analogue to TRU dans Lab Physicochimique;D42;LAB_PhysicoChimique
