Date;energie;Code;HR% LIVE;<HR%>;HR% min;HR% Max;C %;Inc;Time
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;12:22:17
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;12:22:17
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;12:22:17
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;12:22:17
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;12:22:17
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;12:37:18
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;12:52:19
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;13:17:20
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;13:32:22
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;13:47:24
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;14:09:30
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;14:25:08
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;14:44:35
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;14:59:36
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;15:15:14
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;15:30:15
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;15:45:16
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;16:00:17
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;16:15:54
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;16:30:55
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;16:45:56
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;17:00:57
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;17:16:35
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;17:31:36
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;17:46:37
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;18:01:38
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;18:17:16
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;18:32:17
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;18:47:18
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;19:02:20
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;19:17:57
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;19:32:59
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;19:48:00
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;20:03:01
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;20:18:39
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;20:33:40
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;20:48:41
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;21:03:42
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1I;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1J;0;0;0;0;0;0;21:19:21
11/23/2020;Humidite;CHC1;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1A;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1B;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1C;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1D;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1E;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1F;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1G;0;0;0;0;0;0;21:34:22
11/23/2020;Humidite;CHC1H;0;0;0;0;0;0;21:34:22
